TransactionID,CustomerID,Name,Gender,Age,Region,ProductID,ProductName,Category,Quantity,Channel,Sales,TransactionDate
797a6a58-859b-4f53-9fbc-1061db4e1c36,CUST0235,Emily Price,Male,18,South,PROD091,Eat,Electronics,3,Email,690,26/12/2024
cf9a2347-4f9b-4bcc-b339-521fa55ed524,CUST0238,Andrea Greer,Male,61,North,PROD080,Whom,Electronics,1,Email,460.84,05/01/2025
f2df0a8a-e8fb-4055-95ca-54999f944f47,CUST0238,Andrea Greer,Male,61,North,PROD066,Sea,Home & Kitchen,1,Email,236.99,24/01/2025
88d1eab3-76b9-4c6f-a6a9-97148010f2b1,CUST0240,Eric Wise,Male,49,West,PROD036,Write,Sports,5,Email,2222.05,06/01/2025
18b0729c-3b38-4044-8056-0bef2e3526b2,CUST0245,Parker Allen,Male,34,North,PROD040,Line,Home & Kitchen,2,Email,649.31,02/01/2025
c97ac971-7280-4012-bdc1-d968c5111358,CUST0245,Parker Allen,Male,34,North,PROD069,Answer,Books,4,Email,227.45,21/01/2025
353a1526-492e-4898-80e2-e11a2a625194,CUST0246,Kristy Turner,Female,55,East,PROD015,From,Sports,5,Email,889.42,22/01/2025
86bfa6b7-90de-4c69-9f38-0fae5f20ee5d,CUST0249,Beth Edwards,Female,69,East,PROD084,Act,Electronics,4,Email,1886.78,15/01/2025
a931db67-31f4-4b80-adbf-72ff84928b86,CUST0251,Jason Ruiz,Female,23,East,PROD025,While,Electronics,1,Email,142.63,08/01/2025
0aaa3ae8-b3e2-40e9-97b9-776526197f53,CUST0253,Blake Martinez,Female,28,East,PROD096,Bed,Home & Kitchen,4,Email,489.87,22/01/2025
cf094ba1-20bc-4185-93ac-2e6603cf3310,CUST0255,Debra Campbell,Male,33,West,PROD057,Part,Electronics,3,Email,573.75,29/12/2024
04a975c5-d477-469b-bb29-876cbd3a96bd,CUST0263,Christina Glenn,Male,53,South,PROD073,Note,Electronics,2,Email,914.43,26/12/2024
3e916a89-f0aa-4678-b502-30d1d28121b3,CUST0266,Julie Smith,Female,20,West,PROD061,Long,Clothing,3,Email,548.22,04/01/2025
9f93be41-4965-4f0a-927c-7e0a2ba67eef,CUST0266,Julie Smith,Female,20,West,PROD052,Economy,Sports,3,Email,480.6,22/01/2025
d3bd7815-f0f9-44fb-9fdf-a0df6525a58a,CUST0269,Dr. Erica Jones PhD,Female,49,East,PROD069,Answer,Books,5,Email,315.9,19/01/2025
68ac9a72-8549-4b17-af14-6136956b7d36,CUST0270,Michelle Higgins,Male,24,South,PROD001,Fire,Groceries,3,Email,510.71,16/01/2025
c9426ed1-e9ff-4c86-af92-fc19635cfeed,CUST0272,Zachary White,Male,58,East,PROD090,Huge,Clothing,2,Email,628.92,12/01/2025
48dd96c9-ee2f-4b11-a2f5-3297fa3aea97,CUST0273,Sabrina Jordan,Male,50,West,PROD010,Unit,Books,4,Email,1716.69,29/12/2024
05a4deb6-1723-40bf-90e8-a7f3eeccfd55,CUST0273,Sabrina Jordan,Male,50,West,PROD043,More,Groceries,1,Email,39.64,14/01/2025
7e061208-9fa8-419b-bc6a-08abb020f9d5,CUST0276,Amanda Williams,Male,35,West,PROD027,Country,Clothing,1,Email,321,26/12/2024
dc693a49-e6c2-42a1-86a1-db2c712bd359,CUST0277,Dr. Gregory Griffin,Male,57,East,PROD089,Drug,Electronics,4,Email,1202.89,09/01/2025
07ee83ed-d921-4bf7-bc67-f44769da4248,CUST0278,Jason Davis,Female,18,North,PROD049,Cut,Clothing,2,Email,84.58,26/12/2024
4f6063b9-0d4c-4218-94aa-82474fa5efa3,CUST0279,Joseph Taylor,Female,28,West,PROD027,Country,Clothing,4,Email,1351.6,15/01/2025
d10adbc3-84bb-4243-a5c0-dd8d7f9eda5c,CUST0280,Travis Stephens,Male,45,East,PROD001,Fire,Groceries,1,Email,189.15,01/01/2025
91963827-2962-447c-943f-1c2d19a6368e,CUST0281,Kelly Carpenter,Female,42,South,PROD059,Determine,Groceries,5,Email,1948.45,05/01/2025
2c3f3b26-19a0-4056-bd89-24ae9e5cdab5,CUST0283,Laurie Franklin,Female,40,South,PROD026,Figure,Sports,5,Email,796.53,05/01/2025
b154087a-4bb9-42cb-b547-017bb48fdbbe,CUST0283,Laurie Franklin,Female,40,South,PROD076,Power,Electronics,5,Email,1957.32,06/01/2025
bd648a98-808b-4aac-baf9-9be991c5454c,CUST0283,Laurie Franklin,Female,40,South,PROD071,Trip,Groceries,2,Email,748.58,03/01/2025
2ff29932-35ce-4c49-b80d-39581d5dfa40,CUST0283,Laurie Franklin,Female,40,South,PROD005,Decision,Clothing,4,Email,1633.66,31/12/2024
f2830343-d2e8-4fa0-8910-e64b09dfa863,CUST0284,Kevin Wilson,Female,48,East,PROD063,Or,Books,1,Email,54.04,07/01/2025
904ad4a9-6b44-4a05-9d76-9312691b1f22,CUST0285,Dana Blackburn,Female,47,East,PROD095,Couple,Home & Kitchen,4,Email,99,01/01/2025
f1b8b530-fd43-4b18-9cb1-4efe6639a4ed,CUST0285,Dana Blackburn,Female,47,East,PROD095,Couple,Home & Kitchen,5,Email,116.88,01/01/2025
1afc5491-911e-4cbe-aeca-c393c25a92e1,CUST0287,Katie Beasley,Male,52,East,PROD041,Military,Home & Kitchen,4,Email,1057.47,13/01/2025
a815aca9-d0a8-4d8a-91a0-41a8d2d952af,CUST0287,Katie Beasley,Male,52,East,PROD049,Cut,Clothing,2,Email,84.58,28/12/2024
76699893-abc7-4441-ac67-c8b90c201420,CUST0287,Katie Beasley,Male,52,East,PROD091,Eat,Electronics,1,Email,230,30/12/2024
0d7b24b6-8c65-4f7e-adf2-98abbd2ec47d,CUST0288,Kelly Paul,Female,24,East,PROD081,Wish,Home & Kitchen,1,Email,23.72,03/01/2025
f907c741-8113-4359-b46a-14d6f0f35270,CUST0294,Dr. Mariah Lopez DVM,Female,19,West,PROD037,Force,Books,3,Email,536.1,08/01/2025
f0d2989e-0103-42cf-9212-0bc2b2943279,CUST0299,Heather Gray,Male,54,North,PROD013,On,Groceries,2,Email,326.84,04/01/2025
b346d6b6-c17b-4e22-9e9a-c3fd2f701e92,CUST0002,Jerry Velasquez,Female,46,North,PROD010,Unit,Books,1,Email,406.58,14/09/2024
9dc3f609-62ac-47d4-95d2-b80df3f28563,CUST0004,Kayla Anderson,Male,60,South,PROD038,Foot,Groceries,4,Email,251.8,16/09/2024
d192dd32-25cd-4717-91a8-698bab851e24,CUST0027,Nichole Hawkins,Female,39,East,PROD067,Professor,Groceries,4,Email,111.76,13/09/2024
17331c38-29cf-40c4-ac78-2979cec265ea,CUST0033,Jacob Nguyen,Female,45,South,PROD019,Difficult,Sports,3,Email,489.18,24/09/2024
24d83741-780e-4a55-8944-8dd9ae9fd28e,CUST0037,Kyle Pugh,Male,68,East,PROD057,Part,Electronics,2,Email,325.12,19/09/2024
4e8c1c58-b052-4b89-8bd9-d5160e3d9f80,CUST0039,Samuel Kelly,Male,69,South,PROD072,That,Clothing,1,Email,293.77,23/09/2024
3e1d6719-4f6f-4347-8cc7-05acc249f7dd,CUST0046,Cody Conner,Female,56,East,PROD078,Number,Books,5,Email,2047.65,18/09/2024
ff0d3aca-9b71-496b-ae12-b21afc58a8fe,CUST0046,Cody Conner,Female,56,East,PROD019,Difficult,Sports,1,Email,138.6,20/09/2024
da2ac513-20c4-4101-a552-cd80f5c91535,CUST0047,Henry Johnson,Male,35,East,PROD047,Apply,Clothing,3,Email,1010.58,13/09/2024
dd070a4c-2f69-4cb2-9a34-3959a32d9106,CUST0067,Jennifer Clark,Female,57,North,PROD049,Cut,Clothing,5,Email,199.71,24/09/2024
d054527f-23f3-4ed7-90b6-7e6b01ac401d,CUST0067,Jennifer Clark,Female,57,North,PROD025,While,Electronics,1,Email,135.13,15/09/2024
59025f12-0562-414b-836e-6c219f4601e4,CUST0068,Sandra Walker,Male,21,South,PROD080,Whom,Electronics,5,Email,2182.9,13/09/2024
f84d2314-7345-47a8-95ac-bef3b30b37a7,CUST0072,Amy Olson,Female,21,East,PROD099,Officer,Books,1,Email,207.5,16/09/2024
b3928525-2799-41f1-b5ea-170341001065,CUST0077,Alexis Romero,Male,51,West,PROD001,Fire,Groceries,2,Email,321.56,14/09/2024
02b853e0-c760-4b85-aa7d-c07fa366ddfd,CUST0087,Rebecca Sweeney MD,Female,57,West,PROD042,Involve,Home & Kitchen,5,Email,261.54,21/09/2024
4a57574b-a9d6-4779-8ea4-7f0351120a4d,CUST0089,Teresa Lopez,Male,33,East,PROD053,Nothing,Home & Kitchen,2,Email,814.68,16/09/2024
390511e4-cdea-4de9-ac49-4cdc66b6dc5a,CUST0103,Roger Gonzalez,Male,24,North,PROD013,On,Groceries,4,Email,621,18/09/2024
6710ab28-79be-4a67-ba38-ef1e1b750fe8,CUST0118,Steven Taylor,Male,59,West,PROD051,Sure,Electronics,2,Email,361.49,13/09/2024
86ff4c3b-5419-4771-b8bb-039553515289,CUST0120,Tony Herring,Male,58,South,PROD081,Wish,Home & Kitchen,4,Email,94.9,18/09/2024
db026226-19b6-4b9e-9a8e-945a86d0dd99,CUST0125,Heather Newman,Male,29,South,PROD060,Citizen,Sports,1,Email,253.27,16/09/2024
ce6cb4e1-7294-4a63-af4a-49b7ef19996c,CUST0129,Richard Anderson,Male,40,South,PROD061,Long,Clothing,3,Email,612.72,21/09/2024
997e573c-cc71-4627-8641-01172984e79d,CUST0130,David Clark PhD,Male,41,North,PROD047,Apply,Clothing,2,Email,602.8,21/09/2024
185c121c-3c26-4099-82de-d3fe1032aaaf,CUST0135,Thomas Norman,Male,39,West,PROD083,Environmental,Sports,5,Email,1264.5,15/09/2024
44ac383b-d2fa-4a05-bd4a-eb6f4c35219a,CUST0152,Anthony Sharp,Female,32,East,PROD086,Vote,Clothing,3,Email,837.48,17/09/2024
0b24a915-77c9-4142-adff-fccd77551b9f,CUST0153,Elizabeth Castro,Male,43,East,PROD033,War,Clothing,2,Email,66.98,16/09/2024
41fbcbfb-cfa2-42cf-8c36-ab87a48a887f,CUST0154,Sandra Robinson,Male,59,North,PROD025,While,Electronics,4,Email,510.48,17/09/2024
63ef3b69-7271-4d08-96ec-752135186c75,CUST0158,Robert Butler,Male,56,West,PROD043,More,Groceries,3,Email,139.89,17/09/2024
f6f3feab-e631-47aa-b35e-22715d2b051d,CUST0168,Christopher Silva,Male,32,South,PROD056,Early,Electronics,3,Email,963.7,19/09/2024
c8e569e9-3414-4c83-8b08-96d0c4df87c2,CUST0178,Lisa Melton,Female,19,West,PROD044,Box,Electronics,2,Email,668.76,20/09/2024
afdbc8fd-d002-4253-ac1a-a81501d864ae,CUST0183,Angela Myers,Male,45,West,PROD056,Early,Electronics,5,Email,1700.64,18/09/2024
819db70c-4abd-4cbf-841a-8221df113356,CUST0184,Jessica Warren DDS,Female,61,West,PROD070,Hard,Books,5,Email,1468.62,15/09/2024
f990b839-3750-4c4e-8115-df64debfbd60,CUST0187,Keith Davis,Male,47,East,PROD069,Answer,Books,2,Email,107.41,24/09/2024
d133e341-feff-45e9-bdd6-04ff9aa3c547,CUST0196,Mrs. Sheryl Torres,Male,30,West,PROD019,Difficult,Sports,2,Email,326.12,22/09/2024
60085da7-fa13-42e7-b98b-bb279ac1c331,CUST0202,Mackenzie Kelley,Male,44,West,PROD092,Everything,Home & Kitchen,5,Email,1578.2,20/09/2024
4eb2b4c3-1cfe-4d83-9fe1-ebe9327b3d48,CUST0211,Alicia Maynard,Male,49,East,PROD038,Foot,Groceries,3,Email,188.85,24/09/2024
e8686448-f267-43ee-8971-0cbf5907be01,CUST0214,Donna Young,Female,58,North,PROD013,On,Groceries,5,Email,817.1,17/09/2024
b8947fe8-8e9c-4dc7-bad6-280ffacdd04c,CUST0237,Brent Gonzalez,Female,19,North,PROD015,From,Sports,4,Email,790.6,23/09/2024
1a0b8831-334a-4c6f-9042-7a2f101a13c9,CUST0249,Beth Edwards,Female,69,East,PROD029,Responsibility,Electronics,1,Email,357.15,22/09/2024
dfd67a8e-b0ed-41f0-86f1-865ea44fce3b,CUST0258,Matthew Avila,Male,23,West,PROD049,Cut,Clothing,4,Email,178.56,22/09/2024
4835bf5f-6705-4584-80ca-95d425d581f7,CUST0265,Sandra Young,Female,43,West,PROD012,Nature,Home & Kitchen,1,Email,393.4,24/09/2024
7ea810e7-7c9c-4303-85c0-a3f15349a7dc,CUST0276,Amanda Williams,Male,35,West,PROD046,Low,Groceries,5,Email,1853.19,13/09/2024
65cf6f55-de0b-42bb-9ccb-2b19ad8a96f5,CUST0285,Dana Blackburn,Female,47,East,PROD046,Low,Groceries,1,Email,350.05,13/09/2024
4ae5dcc8-a13d-4e8c-b653-42fd60431d6f,CUST0289,Mrs. Jessica Butler,Female,33,North,PROD072,That,Clothing,3,Email,793.18,15/09/2024
e2ab700f-4375-4f06-92f4-90ff188062b1,CUST0297,Daniel Valdez,Female,29,West,PROD088,Cell,Groceries,4,Email,1002.93,22/09/2024
1d978376-22ed-47b2-88bd-79571cad05ae,CUST0003,Ashley Lewis,Male,32,East,PROD014,Including,Books,3,Email,1210.36,05/06/2024
a4174a3c-df81-457a-8764-13a27f541d8d,CUST0006,Monica Brewer,Male,38,South,PROD036,Write,Sports,4,Email,1510.99,11/06/2024
85d8e554-7e40-44e9-ba95-0ea1597340f5,CUST0013,Sara Davis,Male,53,South,PROD084,Act,Electronics,3,Email,1415.08,11/06/2024
1d9c5e3c-776c-4a29-9b1e-157c3ea57a46,CUST0016,Gregory Hill,Female,20,West,PROD036,Write,Sports,4,Email,1688.76,07/06/2024
04eb6c96-83cb-4dd1-a581-3ac5149f487b,CUST0022,Tina Mclean,Female,55,North,PROD051,Sure,Electronics,4,Email,722.99,31/05/2024
f6c011d8-07fe-4fb5-a502-997132b12252,CUST0022,Tina Mclean,Female,55,North,PROD016,Budget,Home & Kitchen,2,Email,20.72,03/06/2024
c3d05aa0-9650-4eb3-a16e-190799c7fb67,CUST0023,James Nicholson,Female,19,South,PROD041,Military,Home & Kitchen,1,Email,279.92,02/06/2024
27791557-b76d-4515-9480-9fc2d1e95485,CUST0027,Nichole Hawkins,Female,39,East,PROD045,Family,Clothing,1,Email,34.87,09/06/2024
198c3d06-53e3-4b3c-8706-00b7a627d232,CUST0028,Omar Jones,Male,61,South,PROD045,Family,Clothing,5,Email,205.1,12/06/2024
17d9a652-3e1e-4b1f-a351-b0753c8f3458,CUST0029,Thomas Sharp,Male,42,North,PROD000,Drive,Electronics,4,Email,753.3,13/06/2024
7b531f3f-7654-450e-8af1-33ceccbacbbc,CUST0033,Jacob Nguyen,Female,45,South,PROD026,Figure,Sports,2,Email,285.07,07/06/2024
27de426f-d2af-4e4c-b4fc-187463bb7925,CUST0040,Ricardo Robertson,Female,20,North,PROD099,Officer,Books,1,Email,207.5,01/06/2024
964e4a09-42d9-4ae7-a4f1-4876fedcc1df,CUST0044,Tiffany Howell,Male,38,East,PROD009,Everybody,Groceries,1,Email,53.25,12/06/2024
78e42585-e5dc-4944-a890-f4219b563ad3,CUST0046,Cody Conner,Female,56,East,PROD065,Use,Electronics,4,Email,42.48,04/06/2024
f3d14760-2cd0-42e0-a758-177b246113ac,CUST0051,Luke Rocha,Female,67,North,PROD092,Everything,Home & Kitchen,3,Email,899.57,08/06/2024
f4835f2b-3945-4a0a-973e-def8b4420338,CUST0069,Michael Carson,Male,19,East,PROD024,Share,Clothing,4,Email,771.73,31/05/2024
73c5ebc8-ba87-4fce-9877-92fa07879ad0,CUST0076,Jessica Martin,Female,61,East,PROD057,Part,Electronics,5,Email,812.81,05/06/2024
b3783fce-e871-49b3-819b-ff4dff192b50,CUST0076,Jessica Martin,Female,61,East,PROD018,Story,Groceries,5,Email,250.95,10/06/2024
d3b0368c-bf94-49f5-ad17-2a79dd33e0e7,CUST0081,Courtney Orozco,Male,48,South,PROD063,Or,Books,5,Email,255.17,01/06/2024
bbc18e53-0ccc-4031-8c8c-91e4fd048bca,CUST0086,Kenneth Molina,Female,40,East,PROD073,Note,Electronics,4,Email,1636.35,31/05/2024
572094da-a88c-4f1d-9fd6-eb13fc91a113,CUST0088,Amanda Hoffman,Female,38,North,PROD024,Share,Clothing,2,Email,453.96,11/06/2024
29b4d8c9-63cb-40ad-9354-855e2d8330d3,CUST0088,Amanda Hoffman,Female,38,North,PROD084,Act,Electronics,1,Email,422.04,01/06/2024
1f88428d-ae2f-470a-941b-ad996795f4f5,CUST0088,Amanda Hoffman,Female,38,North,PROD060,Citizen,Sports,2,Email,534.68,07/06/2024
d722186c-1cdd-41f1-9ff4-22c9371a0270,CUST0099,Rose Simpson,Female,32,South,PROD014,Including,Books,2,Email,896.56,08/06/2024
75cef8c4-f85a-4fe1-8f0d-421575127125,CUST0105,Angelica Cannon,Female,41,East,PROD008,All,Home & Kitchen,1,Email,378.5,11/06/2024
991c3b8f-3a27-4030-90b4-f939c32b1859,CUST0108,Patricia May,Female,25,South,PROD019,Difficult,Sports,2,Email,309.81,06/06/2024
c16e8e74-0a94-42f5-8726-ff55c1d9178a,CUST0132,Timothy Stephens,Male,52,South,PROD052,Economy,Sports,4,Email,640.8,12/06/2024
66dcdc04-cc30-4427-a924-64dace69c288,CUST0135,Thomas Norman,Male,39,West,PROD084,Act,Electronics,1,Email,471.69,05/06/2024
83c3d102-9da2-4da6-8976-916e9f3d186f,CUST0136,Jennifer Porter,Male,44,West,PROD057,Part,Electronics,2,Email,363.38,13/06/2024
7a3a80fc-d93e-4cee-b336-611e93de33b3,CUST0141,Margaret Erickson,Male,64,East,PROD018,Story,Groceries,2,Email,90.34,04/06/2024
5c0f8a87-e4a9-4418-8fad-f9dd68f613a3,CUST0143,Randy Wilson,Female,20,East,PROD011,Computer,Home & Kitchen,1,Email,242.34,03/06/2024
80796921-cb74-4b54-8139-7fdb69d55d41,CUST0145,Andrea Dixon,Female,22,South,PROD010,Unit,Books,2,Email,813.17,09/06/2024
ee83d8e2-0d9a-412e-8b60-67e15eea507f,CUST0166,Mitchell Kim,Female,56,West,PROD058,Act,Home & Kitchen,4,Email,185.32,02/06/2024
ad81872c-4855-4fed-994b-3770d641bc62,CUST0169,Jessica Bernard,Female,60,West,PROD072,That,Clothing,1,Email,293.77,03/06/2024
8f8cb65c-a4b9-45e5-9c05-8f54aac93fb0,CUST0169,Jessica Bernard,Female,60,West,PROD047,Apply,Clothing,3,Email,957.39,02/06/2024
46fbdb20-0f12-49ef-a0b4-87ed6c6a65f7,CUST0170,Matthew Townsend,Male,46,West,PROD041,Military,Home & Kitchen,1,Email,295.47,13/06/2024
30efd536-cfb3-472f-b018-bede28054244,CUST0172,Allison Green,Female,30,West,PROD038,Foot,Groceries,3,Email,179.41,01/06/2024
467e9c42-1c2e-4ed8-97f8-badcc8a20acf,CUST0174,Sandra Robinson,Male,24,North,PROD098,Will,Home & Kitchen,4,Email,1693.58,10/06/2024
7a324840-752d-4eb4-8da6-d25989397936,CUST0177,Karen Trevino,Female,45,West,PROD084,Act,Electronics,4,Email,1886.78,08/06/2024
30895c42-b6b5-4bbe-a3c8-231284c27177,CUST0185,Jordan Burke,Female,61,North,PROD039,Meeting,Sports,2,Email,143.98,12/06/2024
20d9e7d7-e0c4-4f35-8ae5-3c1d25656b43,CUST0188,Stephanie Powell,Male,28,West,PROD059,Determine,Groceries,5,Email,1656.18,09/06/2024
99ab4a03-b81a-499b-a837-3fb5687a1104,CUST0192,Jonathon White,Female,50,North,PROD083,Environmental,Sports,4,Email,958.36,11/06/2024
58c3d04a-f503-47ce-8e07-7e3a96b25285,CUST0202,Mackenzie Kelley,Male,44,West,PROD031,Process,Home & Kitchen,2,Email,85.26,12/06/2024
fd4207b1-66e9-4e3e-905b-6aad7838da1d,CUST0206,Crystal Brown,Female,68,East,PROD052,Economy,Sports,1,Email,188.47,02/06/2024
268e419a-7f1b-4dad-926f-89a01afa5b89,CUST0211,Alicia Maynard,Male,49,East,PROD033,War,Clothing,2,Email,60.28,11/06/2024
efb51901-d53e-417d-a371-f84c620c3c88,CUST0217,Mia Hunter,Female,66,South,PROD088,Cell,Groceries,3,Email,673.02,04/06/2024
ab633307-d971-4d0d-aa25-69fffc4da3eb,CUST0220,Kenneth Cooper,Male,56,North,PROD066,Sea,Home & Kitchen,4,Email,853.16,06/06/2024
52de2466-caec-4718-8f6f-0c0cf57176ca,CUST0221,Tiffany Collins,Male,19,South,PROD050,Save,Groceries,1,Email,468.72,05/06/2024
ada56d98-8a7e-4e04-af1c-955801276712,CUST0228,Christopher Gutierrez,Male,19,North,PROD010,Unit,Books,4,Email,1626.34,09/06/2024
9274a936-4c9e-4df0-838e-0d5da9ae2636,CUST0233,Joshua Collins,Male,49,South,PROD070,Hard,Books,2,Email,554.81,13/06/2024
63b443f0-eb0e-4b7a-a2e3-3fe492465a5f,CUST0236,Clinton Morris,Male,36,East,PROD090,Huge,Clothing,2,Email,593.98,07/06/2024
27396e74-4e89-41b2-91f1-e12233066162,CUST0239,Brenda Johnson,Male,43,East,PROD070,Hard,Books,2,Email,652.72,05/06/2024
8ee62822-b50b-4ede-a631-3e56bf3d2ffa,CUST0240,Eric Wise,Male,49,West,PROD056,Early,Electronics,3,Email,1020.38,10/06/2024
3bf3e167-26e7-4df9-9ae1-5b2a8f26f136,CUST0240,Eric Wise,Male,49,West,PROD058,Act,Home & Kitchen,5,Email,196.9,03/06/2024
07fa5bc8-2adc-45fe-957e-9f0fda943ee3,CUST0254,Mr. Douglas Padilla,Male,65,North,PROD003,None,Books,4,Email,590.58,03/06/2024
80f3610d-5545-49a9-a300-f801adb07fdc,CUST0255,Debra Campbell,Male,33,West,PROD070,Hard,Books,3,Email,881.17,02/06/2024
077931f1-e992-4c41-9cb0-2c8c2ee46579,CUST0274,Vanessa Elliott,Female,57,South,PROD087,Four,Home & Kitchen,4,Email,1842.24,06/06/2024
9947e5ed-e618-4c16-b31e-6cbeb5198bab,CUST0277,Dr. Gregory Griffin,Male,57,East,PROD007,Accept,Sports,1,Email,320.18,09/06/2024
e8137cf9-4d5e-4af5-828a-ba39148d2ee5,CUST0279,Joseph Taylor,Female,28,West,PROD045,Family,Clothing,3,Email,104.6,03/06/2024
70c0e279-ba69-4e46-985e-5f6cdc5222d4,CUST0281,Kelly Carpenter,Female,42,South,PROD036,Write,Sports,5,Email,1999.85,06/06/2024
8d6909a3-e54f-44d1-8d08-3b2ed363a71c,CUST0290,Martin Parsons,Male,43,South,PROD004,Many,Sports,2,Email,838.3,12/06/2024
1291b480-4e64-4563-831c-336e4759af57,CUST0299,Heather Gray,Male,54,North,PROD032,Sport,Sports,1,Email,224.77,31/05/2024
bba54bf1-bcda-49ca-abea-6c2c6b9107f8,CUST0000,Christina Thomas,Male,56,North,PROD090,Huge,Clothing,5,Social Media,1572.3,28/03/2025
f681eb86-6d76-40a8-a531-b526b2e34eef,CUST0012,Kimberly Berger,Male,41,South,PROD092,Everything,Home & Kitchen,5,Social Media,1499.29,25/03/2025
0c4c3c06-037a-4868-a857-a0a2d92caca7,CUST0017,Joe Harrison,Male,39,South,PROD078,Number,Books,5,Social Media,2288.55,17/03/2025
f20b17fa-f569-4ff6-adc0-55b599511929,CUST0017,Joe Harrison,Male,39,South,PROD064,Until,Electronics,5,Social Media,1182.04,15/03/2025
03bb7edf-bf56-4c55-900f-e9bfe822989d,CUST0019,Barbara Cook,Female,41,South,PROD050,Save,Groceries,3,Social Media,1406.16,15/03/2025
6ca22a0a-069f-4a30-b77e-27ed0bd21e64,CUST0019,Barbara Cook,Female,41,South,PROD068,Break,Books,2,Social Media,114.86,21/03/2025
69a2c55a-8251-4261-9c49-57e3ac62fafa,CUST0020,Tracy Williams,Male,61,South,PROD087,Four,Home & Kitchen,3,Social Media,1236.24,26/03/2025
32ae652f-506c-460b-af4c-92cc2521f290,CUST0025,Brandon Thompson,Male,50,West,PROD050,Save,Groceries,5,Social Media,2096.91,26/03/2025
857921c1-d7bf-4982-a5c3-6e745727530e,CUST0026,Dwayne Barry,Male,29,South,PROD036,Write,Sports,5,Social Media,1999.85,14/03/2025
e26cd19c-f41a-4484-83c1-1f92587780f3,CUST0031,Jose Terrell,Male,44,North,PROD047,Apply,Clothing,5,Social Media,1772.95,23/03/2025
bec4ce2a-a809-4647-b558-5d639c34fb04,CUST0032,Misty Shelton,Female,59,West,PROD043,More,Groceries,3,Social Media,125.9,22/03/2025
e163373a-6b0a-4f0d-a45c-d8980d43a5e8,CUST0034,Sheri Weaver,Female,33,South,PROD097,Fire,Clothing,4,Social Media,1901.8,26/03/2025
ac4738f6-0d7c-4f06-8709-1039fad05910,CUST0037,Kyle Pugh,Male,68,East,PROD090,Huge,Clothing,3,Social Media,995.79,08/03/2025
09126c87-65a4-4cb0-a109-62d83746feb0,CUST0037,Kyle Pugh,Male,68,East,PROD045,Family,Clothing,5,Social Media,205.1,16/03/2025
4962ee94-14ca-4777-953f-e5d3f63c4706,CUST0038,Justin Hudson,Female,61,South,PROD085,Black,Clothing,1,Social Media,41.53,12/03/2025
ee20b090-e17d-4c72-a050-588f03b2c1cf,CUST0040,Ricardo Robertson,Female,20,North,PROD041,Military,Home & Kitchen,3,Social Media,839.75,10/03/2025
c83ecccd-a6da-4023-9eb6-336f9419190b,CUST0040,Ricardo Robertson,Female,20,North,PROD088,Cell,Groceries,4,Social Media,1002.93,06/03/2025
6f3f153d-103e-4aa0-8d15-6740c2e6b80a,CUST0041,Tammy Garrison,Female,54,South,PROD047,Apply,Clothing,2,Social Media,709.18,28/03/2025
79542e98-515b-4d64-9575-50ab02bfe95c,CUST0043,Ian Perez,Male,24,East,PROD098,Will,Home & Kitchen,5,Social Media,2005.56,24/03/2025
f4438b2b-b430-4b00-84a2-2f4856156dc9,CUST0043,Ian Perez,Male,24,East,PROD074,Nature,Groceries,5,Social Media,857.52,17/03/2025
fc13284a-7d5d-4927-ac49-183ac5c38f1e,CUST0044,Tiffany Howell,Male,38,East,PROD087,Four,Home & Kitchen,3,Social Media,1308.96,17/03/2025
0dab0aa3-a713-4db0-bb93-349915a8c470,CUST0047,Henry Johnson,Male,35,East,PROD089,Drug,Electronics,4,Social Media,1266.2,21/03/2025
e6e1dd75-c09c-4a80-be67-24bfb3740e83,CUST0050,Peter Stewart,Female,31,North,PROD089,Drug,Electronics,1,Social Media,300.72,29/03/2025
eb839fb1-6109-4d0d-813d-8bff4e32ae86,CUST0054,Matthew Hernandez,Male,19,East,PROD030,Of,Sports,4,Social Media,1425.1,23/03/2025
173ac9ba-3f27-4e9a-aa59-1ed581d036dc,CUST0055,Connie Soto,Female,37,North,PROD044,Box,Electronics,5,Social Media,1583.91,25/03/2025
a51abbf4-c87b-4fc8-8f58-87dea9aa6f65,CUST0055,Connie Soto,Female,37,North,PROD087,Four,Home & Kitchen,5,Social Media,2060.4,12/03/2025
cb979367-2bb4-4d4a-a7ac-4e5bb0cc48b9,CUST0056,Richard Gray,Female,45,North,PROD036,Write,Sports,1,Social Media,422.19,06/03/2025
14330bcb-f82a-4024-928a-2b9f09b71c14,CUST0056,Richard Gray,Female,45,North,PROD089,Drug,Electronics,2,Social Media,569.79,29/03/2025
5b6b7405-64ce-4663-8bd4-1099efd3df9a,CUST0058,Elizabeth Allen,Female,24,East,PROD051,Sure,Electronics,4,Social Media,646.88,20/03/2025
dc23937d-b4df-4eb4-addc-9c10d00edffd,CUST0061,Grace Johnson,Male,64,North,PROD050,Save,Groceries,2,Social Media,838.76,06/03/2025
e1216826-0222-4473-aaff-e66b2223bb55,CUST0061,Grace Johnson,Male,64,North,PROD089,Drug,Electronics,5,Social Media,1345.34,31/03/2025
6562dc39-e614-4c07-8a55-c52e6a83305a,CUST0069,Michael Carson,Male,19,East,PROD038,Foot,Groceries,3,Social Media,179.41,29/03/2025
